EmpID,Age,Experience,WLB,WorkEnv,PhysicalActivityHours,Workload,Stress,SleepHours,CommuteDistance,NumCompanies,TeamSize,NumReports,EduLevel,haveOT,TrainingHoursPerYear,JobSatisfaction,Gender_Male,Gender_Other,MaritalStatus_Married,MaritalStatus_Single,MaritalStatus_Widowed,JobLevel_Junior,JobLevel_Lead,JobLevel_Mid,JobLevel_Senior,Dept_Finance,Dept_HR,Dept_IT,Dept_Legal,Dept_Marketing,Dept_Operations,Dept_Sales,EmpType_Full-Time,EmpType_Part-Time,CommuteMode_Car,CommuteMode_Motorbike,CommuteMode_Public Transport,CommuteMode_Walk,Workload_Stress,Workload_SleepHours,Stress_SleepHours,PC1,PC2,PC3,PC4
1732.0,22.0,0.0,1.0,2.0,1.6,5.0,4.0,7.5,29.0,0.0,7.0,0.0,Bachelor,False,20.0,1.0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,20.0,37.5,30.0,5.0994316751706705,0.2567581662258604,-0.6675070177081681,1.7600308105110352
1734.0,23.0,1.0,1.0,2.0,2.2,5.0,1.0,5.7,12.0,0.0,5.0,0.0,Bachelor,False,20.5,1.0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,5.0,28.5,5.7,-0.09231573665574645,-1.7730054319425455,1.4209890516512789,0.5124890013333356
1741.0,28.0,6.0,3.0,3.0,2.7,5.0,2.0,6.6,11.0,2.0,6.0,0.0,Bachelor,True,23.0,1.0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,10.0,33.0,13.2,1.6939956424395202,-1.2380462544290785,0.818629311323586,0.0931110345789733
1744.0,24.0,2.0,3.0,1.0,3.5,1.0,3.0,6.7,22.0,0.0,15.0,0.0,Bachelor,True,31.0,1.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,3.0,6.7,20.1,-0.3011182919845539,2.512951218628501,-0.44744792880312667,0.8862709375766167
1754.0,31.0,9.0,1.0,2.0,1.4,4.0,4.0,7.9,27.0,3.0,19.0,6.0,Bachelor,False,44.5,1.0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,16.0,31.6,31.6,4.265192337549523,1.0017431730451818,-1.1617061842011196,1.2387574364297567
1764.0,34.0,12.0,3.0,1.0,3.2,4.0,1.0,6.5,26.0,4.0,20.0,9.0,Bachelor,False,46.0,1.0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,4.0,26.0,6.5,-0.4273281837772265,-1.2601420770037028,-0.14485605607457322,1.592151515144167
1769.0,30.0,8.0,1.0,1.0,0.9,1.0,3.0,6.2,24.0,2.0,10.0,0.0,Bachelor,True,34.0,1.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,3.0,6.2,18.6,-0.46796048963509146,2.501128359912745,-0.10089554804938433,1.3204856784773025
1777.0,25.0,3.0,1.0,2.0,1.8,5.0,1.0,6.2,6.0,1.0,8.0,0.0,Bachelor,True,21.5,1.0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,5.0,31.0,6.2,0.08740342073760679,-1.9245782411696044,1.2845411212548303,-0.34720284368952603
1778.0,28.0,6.0,1.0,3.0,1.1,3.0,1.0,6.7,22.0,2.0,7.0,0.0,Bachelor,True,23.0,1.0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,3.0,20.1,6.7,-0.9780961944288515,-0.561524118396561,-0.22242336051821454,1.0184588423238454
1780.0,39.0,10.0,2.0,2.0,3.7,5.0,1.0,7.7,10.0,5.0,21.0,1.0,Bachelor,False,45.0,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,5.0,38.5,7.7,0.6143427319816473,-2.364048206602631,-0.27832566825156246,-0.5809508906490848
1781.0,23.0,1.0,2.0,1.0,1.6,5.0,1.0,7.3,26.0,0.0,9.0,0.0,Bachelor,False,20.5,1.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,5.0,36.5,7.3,0.46434725140862737,-2.2350271057128346,-0.7564153958048988,1.300787488406528
1782.0,22.0,0.0,1.0,3.0,2.1,2.0,5.0,8.2,5.0,0.0,24.0,0.0,Bachelor,False,10.0,1.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,10.0,16.4,41.0,3.4834270107999314,3.466911662483551,-0.7121484018151562,-1.483261444633334
1794.0,48.0,24.0,1.0,1.0,1.9,4.0,3.0,6.5,2.0,8.0,11.0,0.0,Bachelor,True,42.0,1.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,12.0,26.0,19.5,2.250938609933845,0.3050053208506187,1.3512912168665396,-0.8423578956651252
1795.0,35.0,13.0,4.0,4.0,3.7,4.0,3.0,5.6,1.0,4.0,14.0,0.0,Bachelor,False,36.5,1.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,12.0,22.4,16.799999999999997,1.8580838827245902,0.4245380180054076,2.238093519009192,-0.541163758214623
1801.0,32.0,10.0,1.0,4.0,2.9,4.0,3.0,6.5,1.0,3.0,15.0,3.0,Bachelor,False,45.0,1.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,12.0,26.0,19.5,2.251493980885482,0.3043122089302483,1.4037240804264053,-0.9489636905791722
1817.0,30.0,8.0,2.0,1.0,1.2,5.0,1.0,9.6,10.0,2.0,19.0,6.0,Bachelor,True,44.0,1.0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,5.0,48.0,9.6,1.2846130723790607,-2.9242219298810075,-1.9922970929230068,-1.4171677776956952
1819.0,31.0,1.0,4.0,4.0,2.9,3.0,5.0,7.7,12.0,0.0,21.0,0.0,Bachelor,True,10.5,1.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,15.0,23.1,38.5,4.40738271804699,2.647087906139239,-0.3473193543716067,-0.36092969335904246
1824.0,31.0,3.0,2.0,2.0,1.3,4.0,1.0,6.6,28.0,3.0,24.0,9.0,Bachelor,False,41.5,1.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,4.0,26.4,6.6,-0.3966835200036401,-1.2829052674566384,-0.3391227742709691,1.7617218476583913
1830.0,31.0,9.0,4.0,2.0,2.8,4.0,1.0,6.9,10.0,3.0,14.0,0.0,Bachelor,True,34.5,1.0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,4.0,27.6,6.9,-0.29142062584358686,-1.367829524904335,0.33646579657662007,-0.2881062327360558
1839.0,28.0,3.0,2.0,2.0,3.1,2.0,2.0,7.3,17.0,2.0,9.0,0.0,Bachelor,True,21.5,1.0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,4.0,14.6,14.6,-0.3228790679977879,0.9284366367082454,-0.5695383853108845,0.17907137988269128
1848.0,33.0,6.0,1.0,1.0,2.5,3.0,3.0,6.7,15.0,3.0,11.0,0.0,Bachelor,False,33.0,1.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,9.0,20.1,20.1,1.4550186041059936,1.0275657646314948,0.29602641190005136,0.3486069450763362
1854.0,31.0,9.0,1.0,3.0,1.3,3.0,1.0,5.8,12.0,3.0,10.0,0.0,Bachelor,True,34.5,1.0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,3.0,17.4,5.8,-1.2266433100656207,-0.3991112281827975,1.0992419133002447,0.34184078886357067
1875.0,22.0,0.0,2.0,2.0,1.3,3.0,1.0,6.5,18.0,0.0,22.0,0.0,Bachelor,True,10.0,1.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,3.0,19.5,6.5,-1.0323415606563342,-0.5266645639852721,0.16449401332564897,0.6785778617077012
1882.0,36.0,14.0,2.0,1.0,2.4,5.0,4.0,8.1,19.0,4.0,20.0,4.0,Bachelor,False,47.0,1.0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,20.0,40.5,32.4,5.424261149776424,0.17004900134427936,-0.714193035109089,0.4148757541845411
1886.0,38.0,9.0,1.0,1.0,0.9,4.0,1.0,8.2,10.0,5.0,22.0,7.0,Bachelor,False,44.5,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,4.0,32.8,8.2,0.12139964795560396,-1.6817719107221265,-0.8257470874200168,-0.8554425778163505
1889.0,38.0,3.0,3.0,5.0,2.0,5.0,3.0,5.1,14.0,5.0,14.0,0.0,Bachelor,False,31.5,1.0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,15.0,25.5,15.299999999999999,2.452075853865388,-0.15459163419746152,2.221155518004861,1.181477904298872
1903.0,22.0,0.0,1.0,2.0,2.8,4.0,3.0,6.7,3.0,0.0,27.0,0.0,Bachelor,True,10.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,12.0,26.8,20.1,2.3378077052401838,0.2789815863098427,1.1134429225104985,-0.8263743079432008
1930.0,22.0,0.0,5.0,2.0,2.9,5.0,5.0,6.1,10.0,0.0,5.0,0.0,Bachelor,False,20.0,1.0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,25.0,30.5,30.5,5.803374400526183,1.203758072631984,1.8264403216711196,0.47325247041282337
1934.0,36.0,11.0,1.0,5.0,3.1,5.0,3.0,5.7,8.0,4.0,15.0,8.0,Bachelor,False,45.5,1.0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,15.0,28.5,17.1,2.73881336230821,-0.27090132458686955,1.9746582193287452,0.2677555664751405
1935.0,35.0,13.0,3.0,5.0,1.6,5.0,1.0,5.7,13.0,4.0,11.0,0.0,Bachelor,True,36.5,1.0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,5.0,28.5,5.7,-0.09287110760738368,-1.772312320022175,1.368556188091413,0.6190947962473824
1947.0,25.0,3.0,1.0,1.0,2.8,5.0,3.0,7.2,27.0,1.0,5.0,0.0,Bachelor,False,21.5,1.0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,15.0,36.0,21.6,3.4367745210595984,-0.5381097452677936,-0.42430238839697726,1.6080467489934007
1952.0,22.0,0.0,2.0,5.0,1.9,4.0,3.0,5.8,13.0,0.0,24.0,0.0,Bachelor,False,10.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,12.0,23.2,17.4,1.938843897562919,0.4061385145887065,1.4234837254946284,0.6474835735618151
1979.0,24.0,2.0,4.0,1.0,3.0,3.0,4.0,6.6,16.0,0.0,7.0,0.0,Bachelor,False,21.0,1.0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,12.0,19.799999999999997,26.4,2.6229081678958415,1.8278592242389204,0.41285645837412366,0.5391829425091015
1985.0,30.0,8.0,2.0,1.0,0.0,2.0,1.0,5.6,2.0,2.0,24.0,2.0,Bachelor,False,44.0,1.0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,2.0,11.2,5.6,-1.8553149691368795,0.32261134386204415,1.6833713479544212,-0.7017336755055729
2005.0,49.0,25.0,4.0,2.0,1.4,4.0,1.0,5.2,2.0,9.0,11.0,0.0,Bachelor,True,42.5,1.0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,4.0,20.8,5.2,-0.8268195547371234,-0.9628343772748023,2.2757455533588407,-0.39905121771265867
2010.0,33.0,3.0,1.0,4.0,0.0,5.0,2.0,8.5,10.0,3.0,24.0,2.0,Bachelor,True,41.5,1.0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,10.0,42.5,17.0,2.478411214583778,-1.6963986745283473,-0.8743231308415111,-0.8655751870625095
2016.0,38.0,16.0,3.0,1.0,2.4,3.0,1.0,6.2,1.0,5.0,13.0,0.0,Bachelor,True,38.0,1.0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,3.0,18.6,6.2,-1.107600529529548,-0.4819994634924139,1.3216315732499666,-1.0039073532710288
2020.0,25.0,3.0,4.0,2.0,3.4,4.0,3.0,7.5,24.0,1.0,5.0,0.0,Bachelor,True,21.5,1.0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,12.0,30.0,22.5,2.675842780287705,0.18666955079303604,-0.72930893543138,1.049858556483292
2027.0,25.0,3.0,1.0,3.0,3.5,4.0,1.0,6.7,28.0,1.0,9.0,0.0,Bachelor,False,21.5,1.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,4.0,26.8,6.7,-0.36492811432677913,-1.3070546817503141,-0.4285237653476339,1.7180805903445227
2028.0,35.0,13.0,4.0,1.0,0.8,2.0,4.0,5.4,27.0,4.0,24.0,6.0,Bachelor,False,46.5,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,8.0,10.8,21.6,1.1026240199974748,2.533258892046805,0.7201422744863797,2.129906122907975
2033.0,36.0,14.0,5.0,1.0,1.7,3.0,4.0,6.2,3.0,4.0,17.0,4.0,Bachelor,False,47.0,1.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,12.0,18.6,24.8,2.4454533254863007,1.829366827081028,1.4686958697897161,-0.6635889156002679
2057.0,22.0,0.0,1.0,4.0,3.4,4.0,1.0,6.9,1.0,0.0,5.0,0.0,Bachelor,True,20.0,1.0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4.0,27.6,6.9,-0.2864222872788516,-1.3740675321876692,0.8083615686154114,-1.2475583869624762
2068.0,37.0,10.0,4.0,1.0,2.3,5.0,2.0,6.7,5.0,5.0,15.0,0.0,Bachelor,False,35.0,1.0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,10.0,33.5,13.4,1.7385836682121136,-1.2662922579607168,1.0413641081709395,-0.5913700731541194
2088.0,27.0,5.0,1.0,3.0,2.5,5.0,2.0,7.0,18.0,1.0,8.0,0.0,Bachelor,False,22.5,1.0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,10.0,35.0,14.0,1.8551312460291376,-1.3295437990241479,0.08414972835716508,0.6599662459820503
2093.0,39.0,10.0,2.0,1.0,3.5,1.0,5.0,7.1,13.0,5.0,13.0,0.0,Bachelor,False,35.0,1.0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,5.0,7.1,35.5,1.7942710350545898,4.135541308915887,-0.35794455557416743,-0.26887707031108077
2100.0,26.0,4.0,1.0,1.0,0.0,1.0,2.0,5.5,4.0,1.0,6.0,0.0,Bachelor,False,22.0,1.0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2.0,5.5,11.0,-1.5721254009697974,1.745970918668301,1.5639222358549365,-0.5061379121579372
2111.0,25.0,3.0,2.0,4.0,3.0,4.0,3.0,6.4,8.0,1.0,10.0,0.0,Bachelor,False,21.5,1.0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,12.0,25.6,19.200000000000003,2.2038941510950334,0.3225224156034147,1.1294017509054322,-0.15741202258478446
2118.0,25.0,3.0,1.0,2.0,0.7,3.0,4.0,6.9,5.0,1.0,10.0,0.0,Bachelor,False,21.5,1.0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,12.0,20.700000000000003,27.6,2.767523246949471,1.812346449759653,0.7089588186796419,-0.770808408375341
2150.0,29.0,7.0,5.0,4.0,3.8,5.0,3.0,6.4,14.0,2.0,13.0,0.0,Bachelor,True,33.5,1.0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,15.0,32.0,19.200000000000003,3.0661206331202178,-0.39758550840969614,1.0054508112616896,0.5876215062300614
2152.0,50.0,15.0,1.0,2.0,3.3,5.0,1.0,6.6,10.0,9.0,18.0,7.0,Bachelor,False,47.5,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,5.0,33.0,6.6,0.22629148227788165,-2.039737103651991,0.7139735776108532,-0.09682532446420458
2171.0,26.0,4.0,1.0,2.0,1.0,5.0,1.0,8.8,29.0,1.0,10.0,0.0,Bachelor,True,21.5,1.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,5.0,44.0,8.8,0.9918419336043056,-2.6751901830662312,-2.266849321751427,0.9604336465329225
2177.0,25.0,3.0,2.0,3.0,2.2,4.0,1.0,5.7,7.0,1.0,8.0,0.0,Bachelor,False,21.5,1.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,4.0,22.8,5.7,-0.6708193811110056,-1.0801158891413316,1.5665762801761904,-0.08422852971176953
2179.0,34.0,12.0,2.0,3.0,2.2,4.0,2.0,8.0,10.0,4.0,15.0,0.0,Bachelor,True,36.0,1.0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,8.0,32.0,16.0,1.4800339879287243,-0.7616496071898953,-0.5528662639251927,-0.7186690767411399
2187.0,36.0,8.0,1.0,1.0,0.0,3.0,1.0,6.4,9.0,4.0,12.0,0.0,Bachelor,False,34.0,1.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3.0,19.200000000000003,6.4,-1.0555766471086145,-0.514086570222221,0.7249827451666403,-0.23760319299869775
3022.0,23.0,1.0,1.0,1.0,1.5,3.0,3.0,9.5,23.0,0.0,8.0,0.0,Bachelor,True,20.5,1.0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,9.0,28.5,28.5,2.5759027056288955,0.8084103804625536,-2.696627652040323,-0.056893178073267985
68.0,28.0,2.0,5.0,5.0,1.1,1.0,1.0,5.9,22.0,2.0,6.0,0.0,High School,False,21.0,5.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1.0,5.9,5.9,-2.3806125156312476,1.0030477477698188,0.2563982644484094,1.2387311567096624
422.0,22.0,0.0,4.0,3.0,1.6,1.0,1.0,9.1,1.0,0.0,9.0,0.0,High School,False,20.0,5.0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1.0,9.1,9.1,-1.6908868873324494,0.7277188117843288,-1.425772312899107,-2.3609756223197618
580.0,26.0,4.0,3.0,5.0,1.3,2.0,1.0,7.4,1.0,1.0,10.0,0.0,High School,False,22.0,5.0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,2.0,14.8,7.4,-1.409953599756171,0.07923165155797475,0.1556754980150383,-1.580556421490749
626.0,27.0,5.0,5.0,4.0,2.2,2.0,1.0,7.7,28.0,1.0,6.0,0.0,High School,False,22.5,5.0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,2.0,15.4,7.7,-1.350814282378865,0.05749791001069389,-1.523366603684544,1.16909721600999
835.0,26.0,4.0,5.0,4.0,2.2,2.0,1.0,7.1,10.0,1.0,7.0,0.0,High School,False,22.0,5.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,2.0,14.2,7.1,-1.4890862713924182,0.12591742223859212,-0.05286548844054449,-0.49240144208580733
922.0,26.0,4.0,2.0,5.0,2.1,1.0,1.0,7.8,16.0,1.0,10.0,0.0,High School,False,22.0,5.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1.0,7.8,7.8,-1.974680479672239,0.8440547597633303,-1.0815656020045599,-0.20898850748881864
1158.0,22.0,0.0,5.0,3.0,0.8,1.0,2.0,7.5,3.0,0.0,8.0,0.0,High School,False,20.0,5.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2.0,7.5,15.0,-1.0282124815503786,1.6902042263428916,-0.15625008886486283,-1.4800578485404325
1483.0,24.0,2.0,3.0,5.0,0.2,2.0,1.0,7.9,8.0,0.0,9.0,0.0,High School,False,21.0,5.0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,2.0,15.8,7.9,-1.290283974631779,0.01667049600509602,-0.6502791895427015,-1.048820565723292
1521.0,23.0,1.0,5.0,5.0,3.4,1.0,1.0,6.6,5.0,0.0,5.0,0.0,High School,False,20.5,5.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1.0,6.6,6.6,-2.222844963572136,0.9342206232608967,0.5389186641932248,-0.8712828443554155
1553.0,29.0,7.0,5.0,5.0,1.7,1.0,3.0,6.4,20.0,2.0,5.0,0.0,High School,False,23.5,5.0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,3.0,6.4,19.200000000000003,-0.399446423529637,2.5036395452538613,-0.0717313369593111,0.8056612383920785
1800.0,24.0,2.0,4.0,5.0,2.2,1.0,3.0,9.1,22.0,0.0,7.0,0.0,High School,False,21.0,5.0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,3.0,9.1,27.299999999999997,0.49439269560230864,2.57635481489969,-2.6142548465957995,-0.17454418757182735
2081.0,23.0,1.0,5.0,5.0,1.1,2.0,1.0,8.1,29.0,0.0,10.0,0.0,High School,True,20.5,5.0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,2.0,16.2,8.1,-1.25252387590182,0.004260670734686879,-1.9269391813553531,1.1040992440193413
2430.0,25.0,3.0,3.0,4.0,2.2,1.0,1.0,7.4,19.0,1.0,7.0,0.0,High School,False,21.5,5.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1.0,7.4,7.4,-2.0611044473164535,0.8787307937316555,-0.8909566036710698,0.28095201298262656
2824.0,23.0,1.0,1.0,5.0,2.5,4.0,1.0,7.4,1.0,0.0,21.0,0.0,High School,False,10.5,5.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,4.0,29.6,7.4,-0.1276452588945473,-1.4948146036560508,0.3613566132320891,-1.4657646735318202
2853.0,24.0,2.0,2.0,3.0,2.2,2.0,1.0,5.8,5.0,0.0,6.0,0.0,High School,False,21.0,5.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,2.0,11.6,5.8,-1.8075581932774503,0.2977255040249668,1.3505029002193516,-0.4677181742157805
2858.0,23.0,1.0,5.0,4.0,1.4,2.0,1.0,6.1,15.0,0.0,28.0,0.0,High School,True,10.5,5.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,2.0,12.2,6.1,-1.738977569722311,0.26420885983138825,0.5628194790374869,0.46963694974616477
2918.0,22.0,0.0,1.0,2.0,3.9,1.0,1.0,6.6,8.0,0.0,7.0,0.0,High School,False,20.0,5.0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1.0,6.6,6.6,-2.224511076427048,0.9362999590220081,0.38162007351362776,-0.5514654596132756
2928.0,25.0,3.0,5.0,1.0,1.6,3.0,2.0,7.0,12.0,1.0,10.0,0.0,High School,True,21.5,5.0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,6.0,21.0,14.0,0.3447066322534509,0.18825407909055747,0.10687617294131065,-0.14172284122456494
2935.0,23.0,1.0,5.0,1.0,0.6,2.0,1.0,6.7,29.0,0.0,7.0,0.0,High School,False,20.5,5.0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,2.0,13.4,6.7,-1.598484096902209,0.19301689992200818,-0.6979501819670495,1.704712428185775
2983.0,25.0,3.0,4.0,2.0,3.7,3.0,3.0,7.7,5.0,1.0,7.0,0.0,High School,False,21.5,5.0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,9.0,23.1,23.1,1.8624748383137946,0.940384545594967,-0.09864179373752324,-1.166860462086266
5.0,22.0,0.0,1.0,4.0,1.6,3.0,2.0,5.5,22.0,0.0,27.0,0.0,High School,True,10.0,5.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,6.0,16.5,11.0,-0.174024658409111,0.3964927810167695,0.9362423667863291,1.5859254478326634
76.0,23.0,1.0,1.0,3.0,1.7,5.0,1.0,5.3,21.0,0.0,27.0,0.0,High School,False,10.5,5.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,5.0,26.5,5.3,-0.23842362056730568,-1.6488361144953423,1.3099293690170024,1.6479868159906217
98.0,23.0,1.0,1.0,4.0,1.2,3.0,1.0,6.5,5.0,0.0,24.0,0.0,High School,True,10.5,5.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,3.0,19.5,6.5,-1.02512173828505,-0.535675018950088,0.8461212396039033,-0.7072974721749057
116.0,24.0,2.0,2.0,2.0,1.0,4.0,5.0,7.4,2.0,0.0,6.0,0.0,High School,False,21.0,5.0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,20.0,29.6,37.0,5.416898046035658,1.863680515286599,0.724919806895282,-1.1411567774415754
131.0,23.0,1.0,1.0,3.0,1.1,2.0,1.0,5.3,8.0,0.0,20.0,0.0,High School,True,10.5,5.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,2.0,10.6,5.3,-1.9327815279182154,0.3672177787815501,1.632128952178435,0.06660391915722871
219.0,25.0,3.0,5.0,1.0,1.9,5.0,2.0,6.1,1.0,1.0,8.0,0.0,High School,True,21.5,5.0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,10.0,30.5,12.2,1.4932703516420456,-1.1245407135857048,1.8022698694814434,-0.7487152233174316
224.0,24.0,2.0,4.0,1.0,2.8,4.0,1.0,7.4,25.0,0.0,7.0,0.0,High School,True,21.0,5.0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,4.0,29.6,7.4,-0.1409741617338413,-1.47817991756716,-0.897032112204688,1.0927744044053003
225.0,25.0,3.0,2.0,1.0,2.6,4.0,1.0,7.1,29.0,1.0,6.0,0.0,High School,True,21.5,5.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,4.0,28.4,7.1,-0.23846186257097313,-1.4029592270046487,-0.8385605932141569,1.650121356003094
2689.0,22.0,0.0,5.0,4.0,2.4,1.0,1.0,6.3,25.0,0.0,8.0,0.0,High School,False,20.0,4.0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1.0,6.3,6.3,-2.2975207736968573,0.9725303853237162,-0.2488079152442742,1.388425405722497
